Tickets_Booked,Train_Delay_Minutes,Weather_Impact,Festival_Impact,Congestion,Year,Month,Day,Weekday,Is_Weekend,Is_Festival_Week,Destination_Ahmedabad,Destination_Bengaluru City,Destination_Chennai Central,Destination_Hyderabad Deccan,Destination_Kolkata,Destination_Lucknow NR,Destination_Mumbai Central,Destination_New Delhi,Destination_Patna Junction,Destination_Pune Junction,Festival_Name_Christmas,Festival_Name_Diwali,Festival_Name_Holi,Festival_Name_Independence Day,Festival_Name_Makar Sankranti,Festival_Name_Tamil New Year,Tickets_Booked_Norm,Weekdays_Norm
931,20,0.3,0,0.35931606738747796,2022,4,10,6,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.431,0.8333333333333334
729,55,0.3,0,0.22470874193278012,2020,11,20,4,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.229,0.5
579,22,0.3,0,0.18699186991869915,2020,8,21,4,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.079,0.5
885,0,0.3,0,0.22202665325622323,2022,5,26,3,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.385,0.3333333333333333
541,4,0.6,0,0.09362165786606318,2019,8,21,2,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.041,0.16666666666666666
1306,26,0.6,0,0.24407006956667504,2019,10,15,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.806,0.0
708,60,0.1,0,0.26133601542200985,2021,10,30,5,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.208,0.6666666666666666
607,0,0.8,0,0.11021708155225882,2022,2,2,2,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.107,0.16666666666666666
630,1,0.6,0,0.24172324197468775,2020,5,23,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.13,0.6666666666666666
768,30,0.8,0,0.15069985751403903,2022,10,12,2,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.268,0.16666666666666666
525,0,0.8,0,0.17341379599363002,2019,7,5,4,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.025,0.5
633,44,0.3,0,0.15866230827256725,2019,6,6,3,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.133,0.3333333333333333
1135,0,0.3,0,0.15916519989942166,2022,6,27,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.635,-0.16666666666666666
1415,26,0.8,0,0.3552929343726427,2022,3,24,3,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.915,0.3333333333333333
1496,37,0.1,0,0.4594753164026485,2022,6,4,5,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.996,0.6666666666666666
1173,16,0.6,0,0.37825831866566084,2022,12,3,5,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.673,0.6666666666666666
1172,2,0.9,0,0.33609923728103264,2023,9,15,4,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.672,0.5
996,10,0.9,0,0.3337524096890453,2021,3,27,5,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.496,0.6666666666666666
1197,15,0.9,0,0.3842930181879138,2019,12,7,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.697,0.6666666666666666
710,45,0.8,0,0.3037465426200654,2023,7,9,6,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21,0.8333333333333334
1123,51,0.6,0,0.36568602799430056,2023,4,22,5,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.623,0.6666666666666666
657,52,0.1,0,0.1646970077948202,2020,12,31,3,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.157,0.3333333333333333
1169,0,0.6,0,0.16771435755594669,2020,9,21,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.669,-0.16666666666666666
1459,10,0.9,0,0.36635655016343976,2023,4,13,3,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.959,0.3333333333333333
1482,21,0.6,0,0.24641689715866227,2020,10,5,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.982,-0.16666666666666666
1329,52,0.3,0,0.4593915011315061,2019,7,7,6,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.829,0.8333333333333334
835,29,0.1,0,0.3351772692984662,2021,7,11,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.335,0.8333333333333334
1075,13,0.3,0,0.3536166289497947,2023,5,13,5,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.575,0.6666666666666666
553,0,0.3,0,0.22236191434079286,2022,6,18,5,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.053,0.6666666666666666
1015,0,0.6,0,0.21280697343055902,2019,5,1,2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.515,0.16666666666666666
708,0,0.1,0,0.26133601542200985,2021,6,12,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.208,0.6666666666666666
522,58,0.3,0,0.13075182298214735,2022,8,25,3,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.022,0.3333333333333333
746,14,0.1,0,0.31279859190344483,2023,9,3,6,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.246,0.8333333333333334
967,8,0.9,0,0.2845528455284553,2022,6,3,4,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.467,0.5
1328,6,0.8,0,0.29150951303327466,2022,3,23,2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.828,0.16666666666666666
709,47,0.1,0,0.219679825664236,2023,7,14,4,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.209,0.5
838,0,0.8,0,0.12639342888274244,2020,4,7,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.338,0.0
1032,0,0.6,0,0.3008968234012237,2020,7,24,4,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.532,0.5
929,0,0.1,1,0.8617048026150366,2019,4,14,6,1,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,0.429,0.8333333333333334
1478,27,0.8,0,0.28731874947615454,2021,12,28,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.978,0.0
1201,2,0.9,0,0.21766825915681834,2020,9,22,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.701,0.0
657,0,0.6,0,0.20660464336602127,2020,7,3,4,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.157,0.5
733,20,0.6,0,0.058083982901684685,2020,1,13,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.233,-0.16666666666666666
853,27,0.3,0,0.33970329394015586,2019,9,15,6,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.353,0.8333333333333334
985,35,0.9,0,0.1214483278853407,2019,12,2,0,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.485,-0.16666666666666666
1111,44,0.9,0,0.32076104266197303,2022,4,22,4,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.611,0.5
515,0,0.6,0,0.1289917022881569,2023,3,16,3,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.015,0.3333333333333333
1242,49,0.6,0,0.2698851730785349,2023,2,8,2,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.742,0.16666666666666666
1219,4,0.8,0,0.22219428379850806,2023,11,21,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.719,0.0
791,0,0.6,0,0.19839074679406585,2023,9,14,3,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.291,0.3333333333333333
745,0,0.8,0,0.061101332662811154,2020,1,13,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.245,-0.16666666666666666
1265,0,0.1,0,0.40139133350096384,2022,1,15,5,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.765,0.6666666666666666
1352,34,0.1,0,0.21372894141312546,2022,5,9,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.852,-0.16666666666666666
1382,30,0.3,0,0.22127231581594164,2020,4,13,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.882,-0.16666666666666666
795,0,0.6,0,0.11558125890537255,2020,9,8,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.295,0.0
832,0,0.1,0,0.08297711843097812,2022,4,4,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.332,-0.16666666666666666
1474,0,0.1,0,0.37012823736484785,2022,10,27,3,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.974,0.3333333333333333
1102,20,0.1,0,0.4023133014835303,2019,12,15,6,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.602,0.8333333333333334
762,22,0.3,0,0.10728354706227473,2022,9,13,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.262,0.0
816,47,0.3,0,0.12086162098734389,2020,12,8,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.316,0.0
1262,49,0.1,0,0.23300645377587795,2022,10,25,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.762,0.0
777,35,0.8,0,0.3205934121196882,2023,2,5,6,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.277,0.8333333333333334
587,17,0.1,1,0.7757103344229318,2021,10,24,6,1,1,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,0.087,0.8333333333333334
614,31,0.6,0,0.23770010895985244,2021,11,20,5,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.114,0.6666666666666666
1074,50,0.9,0,0.39527281870756853,2022,2,20,6,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.574,0.8333333333333334
1258,17,0.6,0,0.2320006705221691,2021,1,5,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.758,0.0
500,54,0.3,0,0.1252200150867488,2022,2,10,3,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.0,0.3333333333333333
1397,39,0.9,0,0.39267454530215407,2020,5,22,4,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.897,0.5
1323,0,0.6,0,0.33215991953733964,2023,4,27,3,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.823,0.3333333333333333
864,0,0.3,0,0.17483865560305084,2020,4,1,2,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.364,0.16666666666666666
623,24,0.8,0,0.15614785013829519,2023,6,22,3,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.123,0.3333333333333333
638,0,0.6,0,0.1599195373397033,2022,1,13,3,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.138,0.3333333333333333
1420,0,0.6,0,0.35655016343977874,2021,5,6,3,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.92,0.3333333333333333
669,42,0.9,0,0.20962199312714774,2020,9,4,4,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.169,0.5
594,15,0.1,0,0.23267119269130832,2019,1,26,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.094,0.6666666666666666
575,40,0.6,0,0.14407845109378928,2023,3,30,3,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.075,0.3333333333333333
808,0,0.1,0,0.20266532562232836,2021,11,11,3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.308,0.3333333333333333
1025,46,0.8,0,0.17341379599363002,2022,3,22,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.525,0.0
640,0,0.1,0,0.28614533568016093,2022,11,27,6,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.14,0.8333333333333334
579,4,0.8,0,0.2288995054899002,2022,2,26,5,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.079,0.6666666666666666
1056,0,0.3,0,0.18120861620987344,2021,10,5,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.556,0.0
962,0,0.8,0,0.24138798089011815,2023,10,5,3,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.462,0.3333333333333333
1349,10,0.1,0,0.21297460397284382,2022,10,31,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.849,-0.16666666666666666
899,33,0.3,0,0.22554689464420413,2023,12,21,3,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.399,0.3333333333333333
997,0,0.8,0,0.16637331321766824,2021,1,5,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.497,0.0
1072,32,0.8,0,0.22713938479590975,2019,7,17,2,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.572,0.16666666666666666
1272,4,0.3,0,0.3193361830525522,2022,12,8,3,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.772,0.3333333333333333
1427,15,0.6,0,0.44212555527617126,2021,2,20,5,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.927,0.6666666666666666
564,37,0.1,0,0.05749727600368786,2020,12,29,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.064,0.0
1466,52,0.1,0,0.242393764143827,2021,1,11,0,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.966,-0.16666666666666666
873,0,0.6,0,0.30282457463749896,2022,2,19,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.373,0.6666666666666666
593,27,0.1,0,0.10669684016427793,2022,3,16,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.093,0.16666666666666666
1046,0,0.8,0,0.1367865225044003,2019,4,15,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.546,-0.16666666666666666
1487,8,0.1,0,0.24767412622579832,2022,12,26,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.987,-0.16666666666666666
1487,44,0.9,0,0.3733970329394016,2020,6,25,3,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.987,0.3333333333333333
1495,19,0.8,0,0.3754085994468192,2021,10,7,3,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.995,0.3333333333333333
1021,0,0.1,0,0.1724080127399212,2021,3,23,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.521,0.0
673,16,0.3,0,0.08490486966725337,2023,3,7,1,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.173,0.0
1149,0,0.6,0,0.3303159835722069,2023,11,10,4,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.649,0.5
1285,19,0.6,0,0.28069734305590477,2023,11,15,2,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.785,0.16666666666666666
821,41,0.6,0,0.2478417567680831,2022,1,21,4,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.321,0.5
1452,0,0.3,0,0.49031933618305257,2020,7,19,6,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.952,0.8333333333333334
1482,24,0.9,0,0.45595507501466764,2023,10,21,5,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.982,0.6666666666666666
1427,0,0.1,0,0.274495012991367,2022,6,14,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.927,0.0
1394,37,0.6,0,0.3919202078618724,2019,6,28,4,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.894,0.5
744,0,0.6,0,0.22848042913418823,2023,8,4,4,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.244,0.5
857,18,0.3,0,0.3407090771938647,2023,8,6,6,1,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.357,0.8333333333333334
1209,21,0.3,0,0.2615874612354371,2019,7,31,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.709,0.16666666666666666
627,4,0.8,0,0.0314307266784008,2020,5,18,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.127,-0.16666666666666666
1164,47,0.1,0,0.334087670773615,2019,2,22,4,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.664,0.5
710,0,0.3,0,0.17802363590646214,2020,4,30,3,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.21,0.3333333333333333
1421,12,0.9,0,0.3568016092532059,2021,1,7,3,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.921,0.3333333333333333
1367,31,0.8,0,0.4270388064705389,2020,9,26,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.867,0.6666666666666666
1098,14,0.6,0,0.3174922470874193,2020,7,3,4,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.598,0.5
1327,0,0.9,0,0.24935043164864634,2022,6,28,1,0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.827,0.0
1405,45,0.9,0,0.2689632050959685,2019,7,2,1,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.905,0.0
523,14,0.1,0,0.13100326879557456,2023,9,28,3,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.023,0.3333333333333333
1302,44,0.3,0,0.2430642863129662,2021,8,3,1,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.802,0.0
922,0,0.3,0,0.31514541949543207,2019,6,1,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.422,0.6666666666666666
754,15,0.1,0,0.2309948872684603,2022,10,7,4,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.254,0.5
1315,33,0.3,0,0.24633308188751987,2023,4,11,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.815,0.0
1026,3,0.3,0,0.17366524180705722,2023,4,4,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.526,0.0
941,50,0.3,0,0.23610761880814682,2020,7,9,3,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.441,0.3333333333333333
1326,60,0.1,0,0.33291425697762134,2022,10,6,3,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.826,0.3333333333333333
993,12,0.6,0,0.24918280110636157,2022,2,17,3,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.493,0.3333333333333333
580,0,0.9,0,0.1453356801609253,2022,10,6,3,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.08,0.3333333333333333
1169,0,0.1,0,0.41916017098315317,2022,5,22,6,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.669,0.8333333333333334
655,58,0.9,0,0.08037884502556365,2019,9,3,1,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.155,0.0
573,0,0.9,0,0.10166792389573379,2023,4,19,2,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.073,0.16666666666666666
748,24,0.3,0,0.06185567010309278,2022,2,28,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.248,-0.16666666666666666
1082,40,0.3,0,0.313469114072584,2020,2,21,4,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.582,0.5
1327,34,0.8,0,0.4169809739334506,2019,9,7,5,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.827,0.6666666666666666
628,20,0.8,0,0.24122035034783335,2022,12,24,5,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.128,0.6666666666666666
1196,0,0.6,0,0.42594920794568764,2022,12,11,6,1,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.696,0.8333333333333334
1395,0,0.6,0,0.4340792892465007,2022,12,10,5,1,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.895,0.6666666666666666
1305,41,0.9,0,0.4114491660380521,2020,1,25,5,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.805,0.6666666666666666
925,9,0.6,0,0.31589975693571365,2022,11,5,5,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.425,0.6666666666666666
874,7,0.9,0,0.26116838487972505,2021,9,17,4,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.374,0.5
1114,12,0.6,0,0.2796077445310536,2019,6,27,3,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.614,0.3333333333333333
1239,0,0.3,0,0.3948537423518565,2021,8,21,5,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.739,0.6666666666666666
854,13,0.1,0,0.298047104182382,2022,9,17,5,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.354,0.6666666666666666
524,0,0.6,0,0.08934707903780066,2020,7,29,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.024,0.16666666666666666
932,3,0.6,0,0.35956751320090524,2020,8,9,6,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.432,0.8333333333333334
1166,0,0.6,0,0.37649819797167045,2020,2,29,5,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.666,0.6666666666666666
1369,0,0.9,0,0.38563406252619226,2020,5,29,4,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.869,0.5
645,1,0.3,0,0.1616796580336937,2020,2,27,3,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.145,0.3333333333333333
1161,56,0.6,0,0.3333333333333333,2019,11,1,4,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.661,0.5
1040,22,0.6,0,0.2190931187662392,2019,5,29,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.54,0.16666666666666666
598,46,0.1,0,0.14986170480261501,2020,6,25,3,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.098,0.3333333333333333
659,0,0.6,0,0.1651998994216746,2022,3,3,3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.159,0.3333333333333333
790,38,0.6,0,0.1562316654094376,2021,12,22,2,0,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.29,0.16666666666666666
1259,0,0.6,0,0.3998826586204006,2020,6,6,5,1,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.759,0.6666666666666666
680,18,0.6,0,0.04475735479004274,2021,2,1,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.18,-0.16666666666666666
1310,0,0.6,0,0.2031682172491828,2021,10,25,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.81,-0.16666666666666666
1018,60,0.8,0,0.2973765820132428,2023,7,28,4,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.518,0.5
803,31,0.8,0,0.1175928254127902,2020,1,7,1,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.303,0.0
1001,0,0.1,0,0.125471460900176,2023,3,20,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.501,-0.16666666666666666
683,11,0.8,0,0.04551169223032436,2021,11,1,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.183,-0.16666666666666666
1144,2,0.1,0,0.28715111893386974,2019,3,7,3,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.644,0.3333333333333333
1017,0,0.9,0,0.29712513619981556,2020,10,30,4,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.517,0.5
753,0,0.6,0,0.31455871259743523,2022,4,3,6,1,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.253,0.8333333333333334
1441,17,0.6,0,0.23610761880814682,2022,2,21,0,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.941,-0.16666666666666666
510,0,0.9,0,0.0020115665074176533,2023,5,15,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.01,-0.16666666666666666
750,0,0.9,0,0.31380437515715365,2020,8,23,6,1,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.25,0.8333333333333334
758,0,0.9,0,0.1062777638085659,2022,8,9,1,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.258,0.0
673,52,0.3,0,0.21062777638085659,2023,5,19,4,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.173,0.5
527,39,0.3,0,0.21582432319168549,2019,3,9,5,1,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.027,0.6666666666666666
1013,0,0.3,0,0.3799346240885089,2020,10,25,6,1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,0.513,0.8333333333333334
1182,54,0.1,0,0.21289078870170144,2020,10,13,1,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,0.682,0.0
833,42,0.6,0,0.16704383538680745,2023,6,28,2,0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,0.333,0.16666666666666666
653,0,0.3,0,0.2894141312547146,2021,4,11,6,1,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,0.153,0.8333333333333334
1328,32,0.9,0,0.29150951303327466,2023,6,28,2,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.828,0.16666666666666666
1473,0,0.3,0,0.36987679155142067,2019,6,27,3,0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.973,0.3333333333333333
526,0,0.6,0,0.08984997066465508,2021,4,7,2,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.026,0.16666666666666666
947,25,0.9,0,0.23761629368871004,2023,7,13,3,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0.447,0.3333333333333333
609,37,0.6,0,0.11071997317911324,2021,12,8,2,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,0.109,0.16666666666666666
1140,36,0.1,0,0.1604224289665577,2023,10,9,0,0,0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0.64,-0.16666666666666666
734,37,0.3,0,0.30978124214231834,2022,5,1,6,1,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.234,0.8333333333333334
1488,0,0.9,1,0.7508171988936384,2023,12,25,0,0,1,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0.988,-0.16666666666666666
1426,0,0.1,0,0.2742435671779398,2021,3,23,1,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,0.926,0.0
